DATE,HourlyDryBulbTemperature,HourlyWetBulbTemperature,HourlyDewPointTemperature,HourlyRelativeHumidity,HourlyPrecipitation,HourlySeaLevelPressure,HourlyStationPressure,HourlyWindSpeed,HourlyWindDirection,Hour,Month,Season
2022-01-01 00:18:00,67.0,66.0,65.0,93.0,0.03,29.836000000000002,28.99,8.0,290.0,0,1,Winter
2022-01-01 00:27:00,67.0,66.0,65.0,93.0,0.04,29.806,28.99,8.0,270.0,0,1,Winter
2022-01-01 00:53:00,66.0,64.0,63.0,90.0,0.04,29.62,28.98,6.0,310.0,0,1,Winter
2022-01-01 01:53:00,65.0,64.0,63.0,93.0,0.0,29.62,28.98,3.0,330.0,1,1,Winter
2022-01-01 02:53:00,65.0,64.0,63.0,93.0,0.0,29.61,28.96,3.0,310.0,2,1,Winter
2022-01-01 03:53:00,65.0,64.0,63.0,93.0,0.0,29.61,28.96,0.0,0.0,3,1,Winter
2022-01-01 04:00:00,65.0,64.0,63.0,93.0,0.0,29.901999999999997,28.96,0.0,0.0,4,1,Winter
2022-01-01 04:10:00,65.0,64.0,63.0,93.0,0.0,29.9,28.95,3.0,80.0,4,1,Winter
2022-01-01 04:53:00,65.0,64.0,64.0,97.0,0.0,29.6,28.95,0.0,0.0,4,1,Winter
2022-01-01 05:09:00,65.0,64.0,63.0,93.0,0.0,29.901999999999997,28.96,0.0,0.0,5,1,Winter
2022-01-01 05:53:00,65.0,63.0,62.0,90.0,0.0,29.6,28.96,5.0,10.0,5,1,Winter
2022-01-01 06:53:00,65.0,63.0,61.0,87.0,0.0,29.6,28.95,3.0,40.0,6,1,Winter
2022-01-01 07:53:00,64.0,61.0,59.0,84.0,0.0,29.6,28.95,5.0,80.0,7,1,Winter
2022-01-01 08:53:00,64.0,60.0,58.0,81.0,0.0,29.62,28.97,0.0,0.0,8,1,Winter
2022-01-01 09:53:00,65.0,61.0,59.0,81.0,0.0,29.64,28.99,0.0,0.0,9,1,Winter
2022-01-01 10:53:00,68.0,63.0,60.0,76.0,0.0,29.65,29.01,3.0,230.0,10,1,Winter
2022-01-01 11:53:00,69.0,63.0,59.0,70.0,0.0,29.65,29.0,9.0,300.0,11,1,Winter
2022-01-01 12:53:00,72.0,62.0,56.0,57.0,0.0,29.62,28.98,13.0,290.0,12,1,Winter
2022-01-01 13:53:00,74.0,59.0,48.0,40.0,0.0,29.62,28.97,11.0,280.0,13,1,Winter
2022-01-01 14:53:00,59.0,52.0,46.0,62.0,0.0,29.68,29.03,23.0,310.0,14,1,Winter
2022-01-01 15:53:00,49.0,44.0,39.0,69.0,0.0,29.75,29.09,24.0,310.0,15,1,Winter
2022-01-01 16:14:00,46.0,42.0,38.0,73.0,0.0,30.058,29.12,21.0,320.0,16,1,Winter
2022-01-01 16:53:00,43.0,40.0,35.0,74.0,0.0,29.81,29.15,15.0,330.0,16,1,Winter
2022-01-01 17:43:00,37.0,34.0,30.0,76.0,0.0,30.046000000000003,29.18,22.0,320.0,17,1,Winter
2022-01-01 17:53:00,37.0,34.0,30.0,76.0,0.0,29.86,29.2,23.0,330.0,17,1,Winter
2022-01-01 18:11:00,36.0,33.0,29.0,76.0,0.0,29.996,29.21,26.0,340.0,18,1,Winter
2022-01-01 18:53:00,34.0,31.0,26.0,73.0,0.0,29.89,29.23,17.0,340.0,18,1,Winter
2022-01-01 19:53:00,31.0,28.0,24.0,76.0,0.0,29.95,29.28,20.0,330.0,19,1,Winter
2022-01-01 20:53:00,29.0,26.0,21.0,72.0,0.0,29.99,29.31,23.0,310.0,20,1,Winter
2022-01-01 21:53:00,28.0,25.0,18.0,66.0,0.0,30.06,29.38,21.0,310.0,21,1,Winter
2022-01-01 22:25:00,27.0,24.0,17.0,66.0,0.0,30.2,29.39,21.0,320.0,22,1,Winter
2022-01-01 22:53:00,25.0,22.0,15.0,66.0,0.0,30.08,29.4,23.0,320.0,22,1,Winter
2022-01-01 23:53:00,24.0,21.0,13.0,62.0,0.0,30.12,29.45,21.0,300.0,23,1,Winter
2022-01-01 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,1,Winter
2022-01-02 00:53:00,23.0,20.0,11.0,60.0,0.0,30.15,29.48,18.0,310.0,0,1,Winter
2022-01-02 01:53:00,22.0,19.0,11.0,63.0,0.0,30.17,29.5,21.0,310.0,1,1,Winter
2022-01-02 02:41:00,21.0,18.0,12.0,68.0,0.0,30.312,29.52,18.0,310.0,2,1,Winter
2022-01-02 02:53:00,21.0,18.0,11.0,65.0,0.0,30.21,29.52,17.0,310.0,2,1,Winter
2022-01-02 03:19:00,20.0,17.0,9.0,62.0,0.0,30.244,29.54,23.0,310.0,3,1,Winter
2022-01-02 03:53:00,20.0,17.0,9.0,62.0,0.0,30.24,29.55,17.0,300.0,3,1,Winter
2022-01-02 04:51:00,19.0,17.0,10.0,68.0,0.0,30.240000000000002,29.58,21.0,300.0,4,1,Winter
2022-01-02 04:53:00,20.0,17.0,10.0,65.0,0.0,30.28,29.59,17.0,300.0,4,1,Winter
2022-01-02 05:05:00,20.0,17.0,9.0,60.0,0.0,30.232,29.58,21.0,310.0,5,1,Winter
2022-01-02 05:13:00,20.0,17.0,9.0,62.0,0.0,30.240000000000002,29.59,17.0,300.0,5,1,Winter
2022-01-02 05:51:00,19.0,16.0,9.0,63.0,0.0,30.244,29.59,23.0,310.0,5,1,Winter
2022-01-02 05:53:00,21.0,16.0,9.4,62.0,0.0,30.28,29.59,21.0,320.0,5,1,Winter
2022-01-02 06:53:00,21.4,16.0,9.0,65.0,0.0,30.33,29.64,15.0,310.0,6,1,Winter
2022-01-02 07:32:00,20.6,16.0,9.0,65.0,0.0,30.232000000000006,29.64,21.0,300.0,7,1,Winter
2022-01-02 07:53:00,20.6,16.0,9.0,65.0,0.0,30.35,29.66,16.0,300.0,7,1,Winter
2022-01-02 08:08:00,19.8,17.0,9.0,62.0,0.0,30.232,29.66,22.0,310.0,8,1,Winter
2022-01-02 08:53:00,22.0,19.0,10.0,60.0,0.0,30.38,29.69,22.0,310.0,8,1,Winter
2022-01-02 09:53:00,25.0,21.0,12.0,58.0,0.0,30.41,29.72,22.0,320.0,9,1,Winter
2022-01-02 10:53:00,29.0,24.0,14.0,54.0,0.0,30.46,29.75,18.0,310.0,10,1,Winter
2022-01-02 11:53:00,32.0,27.0,15.0,50.0,0.0,30.45,29.75,18.0,300.0,11,1,Winter
2022-01-02 12:53:00,36.0,29.0,16.0,44.0,0.0,30.43,29.74,21.0,300.0,12,1,Winter
2022-01-02 13:53:00,39.0,31.0,17.0,41.0,0.0,30.41,29.72,16.0,320.0,13,1,Winter
2022-01-02 14:53:00,40.0,32.0,17.0,40.0,0.0,30.42,29.72,15.0,300.0,14,1,Winter
2022-01-02 15:53:00,41.0,33.0,17.0,38.0,0.0,30.43,29.74,11.0,320.0,15,1,Winter
2022-01-02 16:53:00,39.0,31.0,17.0,41.0,0.0,30.43,29.74,13.0,330.0,16,1,Winter
2022-01-02 17:53:00,35.0,29.0,17.0,48.0,0.0,30.46,29.77,5.0,300.0,17,1,Winter
2022-01-02 18:53:00,31.0,26.0,17.0,56.0,0.0,30.47,29.78,5.0,310.0,18,1,Winter
2022-01-02 19:53:00,30.0,26.0,18.0,61.0,0.0,30.48,29.78,6.0,320.0,19,1,Winter
2022-01-02 20:53:00,30.0,26.0,19.0,64.0,0.0,30.47,29.78,6.0,330.0,20,1,Winter
2022-01-02 21:53:00,29.0,25.0,18.0,63.0,0.0,30.48,29.78,3.0,320.0,21,1,Winter
2022-01-02 22:53:00,26.0,24.0,19.0,75.0,0.0,30.49,29.78,0.0,0.0,22,1,Winter
2022-01-02 23:53:00,26.0,24.0,19.0,75.0,0.0,30.47,29.78,0.0,0.0,23,1,Winter
2022-01-02 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,1,Winter
2022-01-03 00:53:00,26.0,24.0,19.0,75.0,0.0,30.47,29.78,0.0,0.0,0,1,Winter
2022-01-03 01:53:00,23.0,22.0,19.0,85.0,0.0,30.47,29.78,0.0,0.0,1,1,Winter
2022-01-03 02:53:00,20.0,19.0,17.0,89.0,0.0,30.47,29.78,0.0,0.0,2,1,Winter
2022-01-03 03:53:00,22.0,20.0,17.0,82.0,0.0,30.47,29.78,0.0,0.0,3,1,Winter
2022-01-03 04:53:00,20.0,19.0,17.0,89.0,0.0,30.46,29.77,0.0,0.0,4,1,Winter
2022-01-03 05:53:00,20.0,19.0,16.0,85.0,0.0,30.47,29.78,0.0,0.0,5,1,Winter
2022-01-03 06:53:00,20.0,19.0,17.0,89.0,0.0,30.48,29.78,0.0,0.0,6,1,Winter
2022-01-03 07:53:00,22.0,21.0,18.0,85.0,0.0,30.5,29.8,0.0,0.0,7,1,Winter
2022-01-03 08:53:00,31.0,28.0,22.0,69.0,0.0,30.5,29.8,6.0,160.0,8,1,Winter
2022-01-03 09:53:00,38.0,32.0,22.0,52.0,0.0,30.5,29.81,7.0,170.0,9,1,Winter
2022-01-03 10:53:00,43.0,35.0,22.0,43.0,0.0,30.49,29.8,6.0,160.0,10,1,Winter
2022-01-03 11:53:00,49.0,37.0,17.0,28.0,0.0,30.45,29.77,8.0,180.0,11,1,Winter
2022-01-03 12:53:00,53.0,40.0,19.0,26.0,0.0,30.4,29.72,8.0,150.0,12,1,Winter
2022-01-03 13:53:00,55.0,40.0,17.0,22.0,0.0,30.37,29.69,8.0,200.0,13,1,Winter
2022-01-03 14:53:00,55.0,40.0,15.0,20.0,0.0,30.35,29.67,8.0,180.0,14,1,Winter
2022-01-03 15:53:00,55.0,40.0,14.0,20.0,0.0,30.34,29.65,13.0,140.0,15,1,Winter
2022-01-03 16:53:00,54.0,39.0,13.0,19.0,0.0,30.33,29.64,11.0,150.0,16,1,Winter
2022-01-03 17:53:00,48.0,36.0,14.0,25.0,0.0,30.33,29.64,7.0,140.0,17,1,Winter
2022-01-03 18:53:00,46.0,35.0,17.0,31.0,0.0,30.33,29.64,9.0,140.0,18,1,Winter
2022-01-03 19:53:00,45.0,35.0,18.0,34.0,0.0,30.33,29.64,9.0,140.0,19,1,Winter
2022-01-03 20:53:00,43.0,34.0,19.0,38.0,0.0,30.32,29.63,7.0,150.0,20,1,Winter
2022-01-03 21:53:00,40.0,33.0,20.0,45.0,0.0,30.3,29.62,7.0,150.0,21,1,Winter
2022-01-03 22:53:00,40.0,33.0,20.0,45.0,0.0,30.29,29.61,7.0,150.0,22,1,Winter
2022-01-03 23:53:00,40.0,33.0,20.0,45.0,0.0,30.27,29.6,6.0,170.0,23,1,Winter
2022-01-03 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,1,Winter
2022-01-04 00:53:00,39.0,32.0,19.0,45.0,0.0,30.26,29.58,7.0,150.0,0,1,Winter
2022-01-04 01:53:00,37.0,31.0,20.0,50.0,0.0,30.24,29.56,7.0,160.0,1,1,Winter
2022-01-04 02:53:00,35.0,30.0,20.0,54.0,0.0,30.22,29.54,6.0,160.0,2,1,Winter
2022-01-04 03:53:00,34.0,29.0,20.0,56.0,0.0,30.21,29.53,5.0,160.0,3,1,Winter
2022-01-04 04:53:00,33.0,29.0,20.0,58.0,0.0,30.18,29.5,6.0,160.0,4,1,Winter
2022-01-04 05:53:00,33.0,29.0,20.0,58.0,0.0,30.19,29.51,5.0,170.0,5,1,Winter
2022-01-04 06:53:00,34.0,29.0,21.0,59.0,0.0,30.19,29.51,8.0,160.0,6,1,Winter
2022-01-04 07:53:00,35.0,30.0,22.0,59.0,0.0,30.16,29.48,10.0,160.0,7,1,Winter
2022-01-04 08:53:00,39.0,33.0,23.0,53.0,0.0,30.15,29.47,10.0,170.0,8,1,Winter
2022-01-04 09:53:00,45.0,36.0,23.0,42.0,0.0,30.13,29.45,13.0,170.0,9,1,Winter
2022-01-04 10:53:00,53.0,40.0,19.0,26.0,0.0,30.09,29.42,15.0,170.0,10,1,Winter
2022-01-04 11:53:00,57.0,42.0,20.0,24.0,0.0,30.04,29.37,15.0,170.0,11,1,Winter
2022-01-04 12:53:00,61.0,44.0,20.0,20.0,0.0,29.97,29.3,17.0,170.0,12,1,Winter
2022-01-04 13:53:00,62.0,44.0,20.0,20.0,0.0,29.93,29.26,17.0,180.0,13,1,Winter
2022-01-04 14:53:00,64.0,45.0,20.0,18.0,0.0,29.89,29.23,17.0,170.0,14,1,Winter
2022-01-04 15:53:00,65.0,46.0,21.0,19.0,0.0,29.88,29.21,16.0,170.0,15,1,Winter
2022-01-04 16:53:00,64.0,46.0,22.0,20.0,0.0,29.87,29.21,15.0,160.0,16,1,Winter
2022-01-04 17:53:00,60.0,45.0,25.0,26.0,0.0,29.89,29.23,10.0,160.0,17,1,Winter
2022-01-04 18:53:00,57.0,44.0,27.0,32.0,0.0,29.9,29.23,8.0,160.0,18,1,Winter
2022-01-04 19:53:00,56.0,44.0,30.0,37.0,0.0,29.89,29.23,11.0,160.0,19,1,Winter
2022-01-04 20:53:00,54.0,44.0,33.0,45.0,0.0,29.9,29.23,9.0,170.0,20,1,Winter
2022-01-04 21:53:00,54.0,45.0,35.0,49.0,0.0,29.89,29.23,7.0,170.0,21,1,Winter
2022-01-04 22:53:00,52.0,45.0,36.0,55.0,0.0,29.89,29.23,7.0,160.0,22,1,Winter
2022-01-04 23:53:00,50.0,44.0,38.0,63.0,0.0,29.88,29.23,6.0,160.0,23,1,Winter
2022-01-04 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,1,Winter
2022-01-05 00:53:00,49.0,44.0,39.0,69.0,0.0,29.88,29.21,7.0,160.0,0,1,Winter
2022-01-05 01:53:00,48.0,44.0,39.0,71.0,0.0,29.89,29.23,5.0,100.0,1,1,Winter
2022-01-05 02:53:00,42.0,40.0,37.0,82.0,0.0,29.89,29.23,3.0,120.0,2,1,Winter
2022-01-05 03:53:00,37.0,36.0,34.0,89.0,0.0,29.9,29.23,3.0,140.0,3,1,Winter
2022-01-05 04:53:00,36.0,35.0,33.0,89.0,0.0,29.89,29.23,0.0,0.0,4,1,Winter
2022-01-05 05:53:00,35.0,34.0,33.0,93.0,0.0,29.89,29.23,3.0,10.0,5,1,Winter
2022-01-05 06:53:00,35.0,35.0,34.0,96.0,0.0,29.91,29.24,0.0,0.0,6,1,Winter
2022-01-05 07:53:00,40.0,39.0,37.0,89.0,0.0,29.95,29.27,8.0,350.0,7,1,Winter
2022-01-05 08:53:00,46.0,44.0,41.0,83.0,0.0,29.97,29.29,9.0,360.0,8,1,Winter
2022-01-05 09:23:00,47.0,44.0,41.0,80.0,0.0,30.089999999999996,29.31,10.0,10.0,9,1,Winter
2022-01-05 09:34:00,48.0,45.0,41.0,77.0,0.0,30.058,29.32,10.0,10.0,9,1,Winter
2022-01-05 09:43:00,48.0,45.0,41.0,77.0,0.0,30.058,29.32,9.0,10.0,9,1,Winter
2022-01-05 09:53:00,49.0,45.0,41.0,74.0,0.0,29.99,29.32,10.0,20.0,9,1,Winter
2022-01-05 10:10:00,51.0,45.0,39.0,64.0,0.0,30.238,29.33,17.0,20.0,10,1,Winter
2022-01-05 10:53:00,52.0,44.0,34.0,50.0,0.0,30.01,29.33,15.0,10.0,10,1,Winter
2022-01-05 11:53:00,55.0,44.0,31.0,40.0,0.0,29.98,29.31,11.0,20.0,11,1,Winter
2022-01-05 12:53:00,59.0,46.0,30.0,33.0,0.0,29.94,29.28,11.0,10.0,12,1,Winter
2022-01-05 13:53:00,60.0,46.0,29.0,31.0,0.0,29.91,29.24,11.0,40.0,13,1,Winter
2022-01-05 14:53:00,62.0,47.0,28.0,28.0,0.0,29.88,29.21,14.0,30.0,14,1,Winter
2022-01-05 15:53:00,62.0,47.0,28.0,28.0,0.0,29.88,29.21,8.0,30.0,15,1,Winter
2022-01-05 16:53:00,60.0,46.0,29.0,31.0,0.0,29.89,29.21,6.0,40.0,16,1,Winter
2022-01-05 17:53:00,52.0,42.0,29.0,41.0,0.0,29.89,29.21,5.0,340.0,17,1,Winter
2022-01-05 18:53:00,46.0,39.0,30.0,54.0,0.0,29.89,29.21,0.0,0.0,18,1,Winter
2022-01-05 19:53:00,48.0,40.0,30.0,50.0,0.0,29.89,29.23,7.0,320.0,19,1,Winter
2022-01-05 20:53:00,48.0,40.0,29.0,48.0,0.0,29.91,29.23,8.0,320.0,20,1,Winter
2022-01-05 21:53:00,45.0,38.0,28.0,52.0,0.0,29.92,29.24,8.0,340.0,21,1,Winter
2022-01-05 22:53:00,46.0,39.0,28.0,50.0,0.0,29.89,29.23,8.0,20.0,22,1,Winter
2022-01-05 23:53:00,44.0,37.0,27.0,51.0,0.0,29.9,29.23,6.0,360.0,23,1,Winter
2022-01-05 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,1,Winter
2022-01-06 00:53:00,40.0,35.0,27.0,60.0,0.0,29.89,29.21,5.0,330.0,0,1,Winter
2022-01-06 01:53:00,37.0,33.0,27.0,67.0,0.0,29.89,29.23,5.0,320.0,1,1,Winter
2022-01-06 02:53:00,35.0,32.0,27.0,72.0,0.0,29.9,29.23,8.0,330.0,2,1,Winter
2022-01-06 03:53:00,36.0,33.0,27.0,70.0,0.0,29.9,29.23,7.0,330.0,3,1,Winter
2022-01-06 04:53:00,35.0,32.0,27.0,72.0,0.0,29.93,29.26,8.0,320.0,4,1,Winter
2022-01-06 05:53:00,35.0,31.0,25.0,67.0,0.0,29.99,29.31,11.0,320.0,5,1,Winter
2022-01-06 06:53:00,33.0,29.0,22.0,64.0,0.0,30.03,29.35,14.0,330.0,6,1,Winter
2022-01-06 07:53:00,33.0,29.0,21.0,61.0,0.0,30.07,29.39,16.0,330.0,7,1,Winter
2022-01-06 08:53:00,33.0,28.0,18.0,54.0,0.0,30.14,29.45,21.0,330.0,8,1,Winter
2022-01-06 09:53:00,35.0,29.0,16.0,46.0,0.0,30.16,29.48,21.0,340.0,9,1,Winter
2022-01-06 10:53:00,35.0,29.0,16.0,46.0,0.0,30.19,29.51,18.0,320.0,10,1,Winter
2022-01-06 11:53:00,36.0,29.0,14.0,40.0,0.0,30.22,29.53,21.0,320.0,11,1,Winter
2022-01-06 12:53:00,38.0,30.0,16.0,41.0,0.0,30.19,29.51,17.0,330.0,12,1,Winter
2022-01-06 13:53:00,39.0,31.0,16.0,39.0,0.0,30.19,29.51,15.0,320.0,13,1,Winter
2022-01-06 14:53:00,38.0,30.0,15.0,39.0,0.0,30.18,29.5,20.0,350.0,14,1,Winter
2022-01-06 15:53:00,38.0,30.0,15.0,39.0,0.0,30.2,29.52,18.0,340.0,15,1,Winter
2022-01-06 16:53:00,38.0,30.0,15.0,39.0,0.0,30.22,29.53,14.0,340.0,16,1,Winter
2022-01-06 17:53:00,35.0,28.0,15.0,44.0,0.0,30.23,29.54,10.0,320.0,17,1,Winter
2022-01-06 18:53:00,34.0,28.0,15.0,46.0,0.0,30.23,29.55,13.0,330.0,18,1,Winter
2022-01-06 19:53:00,33.0,27.0,16.0,49.0,0.0,30.25,29.56,13.0,320.0,19,1,Winter
2022-01-06 20:53:00,32.0,27.0,16.0,52.0,0.0,30.26,29.57,9.0,330.0,20,1,Winter
2022-01-06 21:53:00,31.0,26.0,17.0,56.0,0.0,30.28,29.59,10.0,350.0,21,1,Winter
2022-01-06 22:53:00,31.0,27.0,18.0,59.0,0.0,30.28,29.59,11.0,360.0,22,1,Winter
2022-01-06 23:53:00,27.0,24.0,17.0,66.0,0.0,30.28,29.59,8.0,330.0,23,1,Winter
2022-01-06 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,1,Winter
2022-01-07 00:53:00,26.0,23.0,17.0,69.0,0.0,30.28,29.59,7.0,330.0,0,1,Winter
2022-01-07 01:53:00,28.0,24.0,16.0,60.0,0.0,30.27,29.58,9.0,360.0,1,1,Winter
2022-01-07 02:53:00,27.0,24.0,16.0,63.0,0.0,30.27,29.58,7.0,360.0,2,1,Winter
2022-01-07 03:53:00,25.0,22.0,16.0,69.0,0.0,30.26,29.57,6.0,350.0,3,1,Winter
2022-01-07 04:53:00,24.0,22.0,16.0,71.0,0.0,30.26,29.57,7.0,340.0,4,1,Winter
2022-01-07 05:53:00,25.0,22.0,15.0,66.0,0.0,30.26,29.57,5.0,10.0,5,1,Winter
2022-01-07 06:53:00,25.0,22.0,15.0,66.0,0.0,30.27,29.58,5.0,10.0,6,1,Winter
2022-01-07 07:53:00,25.0,22.0,16.0,69.0,0.0,30.29,29.6,5.0,360.0,7,1,Winter
2022-01-07 08:53:00,28.0,24.0,16.0,60.0,0.0,30.31,29.61,6.0,20.0,8,1,Winter
2022-01-07 09:01:00,28.0,24.0,16.0,60.0,0.0,30.242,29.62,7.0,10.0,9,1,Winter
2022-01-07 09:53:00,31.0,27.0,18.0,59.0,0.0,30.31,29.62,3.0,196.0,9,1,Winter
2022-01-07 10:53:00,34.0,29.0,21.0,59.0,0.0,30.29,29.6,5.0,194.0,10,1,Winter
2022-01-07 11:53:00,39.0,34.0,25.0,57.0,0.0,30.26,29.57,7.0,120.0,11,1,Winter
2022-01-07 12:53:00,43.0,36.0,25.0,49.0,0.0,30.2,29.52,8.0,120.0,12,1,Winter
2022-01-07 13:53:00,45.0,37.0,24.0,44.0,0.0,30.15,29.47,10.0,150.0,13,1,Winter
2022-01-07 14:53:00,46.0,38.0,25.0,44.0,0.0,30.12,29.44,9.0,130.0,14,1,Winter
2022-01-07 15:53:00,45.0,37.0,26.0,48.0,0.0,30.1,29.42,9.0,110.0,15,1,Winter
2022-01-07 16:53:00,46.0,38.0,27.0,47.0,0.0,30.11,29.42,11.0,150.0,16,1,Winter
2022-01-07 17:06:00,46.0,38.0,27.0,47.0,0.0,30.168,29.42,11.0,120.0,17,1,Winter
2022-01-07 17:53:00,46.0,39.0,28.0,50.0,0.0,30.1,29.42,8.0,140.0,17,1,Winter
2022-01-07 18:53:00,47.0,39.0,29.0,50.0,0.0,30.1,29.42,14.0,130.0,18,1,Winter
2022-01-07 19:30:00,47.0,39.0,29.0,50.0,0.0,30.058,29.43,11.0,150.0,19,1,Winter
2022-01-07 19:41:00,47.0,40.0,30.0,52.0,0.0,30.119999999999997,29.42,9.0,150.0,19,1,Winter
2022-01-07 19:53:00,47.0,40.0,31.0,54.0,0.0,30.1,29.41,10.0,140.0,19,1,Winter
2022-01-07 20:15:00,48.0,41.0,33.0,56.0,0.0,30.120000000000005,29.4,17.0,140.0,20,1,Winter
2022-01-07 20:37:00,48.0,41.0,33.0,56.0,0.0,30.196000000000005,29.41,14.0,140.0,20,1,Winter
2022-01-07 20:53:00,48.0,42.0,34.0,58.0,0.0,30.09,29.41,10.0,150.0,20,1,Winter
2022-01-07 21:53:00,49.0,42.0,34.0,56.0,0.0,30.08,29.39,15.0,150.0,21,1,Winter
2022-01-07 22:53:00,49.0,43.0,36.0,61.0,0.0,30.07,29.39,10.0,160.0,22,1,Winter
2022-01-07 23:53:00,48.0,43.0,37.0,66.0,0.0,30.06,29.38,11.0,150.0,23,1,Winter
2022-01-07 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,1,Winter
2022-01-08 00:53:00,48.0,43.0,36.0,63.0,0.0,30.05,29.37,10.0,160.0,0,1,Winter
2022-01-08 01:53:00,48.0,43.0,38.0,68.0,0.0,30.03,29.36,11.0,160.0,1,1,Winter
2022-01-08 02:22:00,47.0,44.0,41.0,80.0,0.0,30.131999999999998,29.35,13.0,140.0,2,1,Winter
2022-01-08 02:53:00,47.0,45.0,42.0,83.0,0.0,30.03,29.35,7.0,160.0,2,1,Winter
2022-01-08 03:53:00,47.0,45.0,43.0,86.0,0.0,30.01,29.33,7.0,150.0,3,1,Winter
2022-01-08 04:53:00,46.0,44.0,42.0,86.0,0.0,30.0,29.33,6.0,160.0,4,1,Winter
2022-01-08 05:36:00,47.0,45.0,42.0,83.0,0.0,29.984,29.32,7.0,150.0,5,1,Winter
2022-01-08 05:53:00,47.0,45.0,43.0,86.0,0.0,30.0,29.32,7.0,150.0,5,1,Winter
2022-01-08 06:53:00,47.0,46.0,45.0,93.0,0.0,30.01,29.33,8.0,140.0,6,1,Winter
2022-01-08 07:53:00,47.0,46.0,45.0,93.0,0.0,30.02,29.34,10.0,140.0,7,1,Winter
2022-01-08 08:05:00,47.0,46.0,45.0,93.0,0.0,30.05,29.34,11.0,140.0,8,1,Winter
2022-01-08 08:16:00,47.0,47.0,46.0,97.0,0.0,30.034,29.34,9.0,150.0,8,1,Winter
2022-01-08 08:53:00,48.0,47.0,46.0,93.0,0.0,30.02,29.34,9.0,150.0,8,1,Winter
2022-01-08 09:19:00,48.0,47.0,46.0,93.0,0.0,30.068,29.34,11.0,140.0,9,1,Winter
2022-01-08 09:51:00,48.0,47.0,46.0,94.0,0.0,30.034000000000002,29.35,6.0,150.0,9,1,Winter
2022-01-08 09:53:00,48.0,48.0,48.0,100.0,0.0,30.02,29.35,6.0,150.0,9,1,Winter
2022-01-08 10:08:00,49.0,48.0,47.0,93.0,0.0,30.068,29.34,8.0,140.0,10,1,Winter
2022-01-08 10:53:00,50.0,49.0,49.0,96.0,0.0,30.01,29.33,8.0,160.0,10,1,Winter
2022-01-08 11:19:00,50.0,49.0,49.0,96.0,0.0,30.02,29.33,10.0,160.0,11,1,Winter
2022-01-08 11:30:00,51.0,50.0,50.0,96.0,0.0,30.03,29.32,7.0,150.0,11,1,Winter
2022-01-08 11:53:00,51.0,50.0,50.0,96.0,0.0,29.98,29.31,7.0,160.0,11,1,Winter
2022-01-08 12:23:00,51.0,50.0,50.0,96.0,0.0,30.03,29.3,9.0,150.0,12,1,Winter
2022-01-08 12:31:00,52.0,51.0,50.0,93.0,0.0,30.058,29.29,7.0,150.0,12,1,Winter
2022-01-08 12:53:00,52.0,51.0,51.0,97.0,0.0,29.96,29.28,5.0,160.0,12,1,Winter
2022-01-08 13:03:00,52.0,51.0,51.0,97.0,0.0,29.996,29.28,6.0,140.0,13,1,Winter
2022-01-08 13:30:00,53.0,52.0,52.0,96.0,0.0,29.934000000000005,29.27,6.0,150.0,13,1,Winter
2022-01-08 13:53:00,54.0,53.0,53.0,97.0,0.0,29.93,29.26,7.0,160.0,13,1,Winter
2022-01-08 14:18:00,54.0,53.0,53.0,97.0,0.0,29.856,29.26,7.0,170.0,14,1,Winter
2022-01-08 14:27:00,54.0,53.0,53.0,97.0,0.0,30.003999999999998,29.26,8.0,160.0,14,1,Winter
2022-01-08 14:35:00,54.0,53.0,53.0,97.0,0.0,29.85,29.24,8.0,150.0,14,1,Winter
2022-01-08 14:49:00,54.0,54.0,54.0,100.0,0.0,29.85,29.23,9.0,150.0,14,1,Winter
2022-01-08 14:53:00,55.0,54.0,53.0,93.0,0.0,29.89,29.23,10.0,140.0,14,1,Winter
2022-01-08 15:01:00,55.0,54.0,54.0,96.0,0.0,29.85,29.23,9.0,150.0,15,1,Winter
2022-01-08 15:28:00,56.0,55.0,55.0,97.0,0.0,29.880000000000003,29.21,8.0,150.0,15,1,Winter
2022-01-08 15:45:00,57.0,56.0,55.0,93.0,0.0,29.802000000000003,29.23,9.0,150.0,15,1,Winter
